age,gender,shower,out_freq,active_time,hiki_period,sleep_hours,meal_count,isolation
24,1,7,4,1,125,7,2,0.46637549669581
27,0,0,4,1,27,5,2,0.19774993840002228
38,0,7,4,3,26,11,2,0.2650325116032955
22,1,3,4,2,161,11,2,0.7737751171854721
22,1,1,1,2,6,5,2,0.668569450079269
21,1,7,1,0,235,3,3,0.9937363354056932
20,0,7,4,2,39,5,2,0.3295081344382887
22,0,7,4,2,130,7,2,0.5477271131353904
24,0,3,4,3,195,7,2,0.8386928733933798
28,0,0,4,3,79,12,3,0.2603089198669121
20,1,7,3,2,6,12,2,0.11255358228323815
32,0,3,4,2,181,5,3,0.6986399434487266
23,1,7,2,2,18,6,2,0.2854919466483189
24,1,0,1,0,1,12,1,0.8761640939925683
24,1,0,2,2,2,4,3,0.10664933965513161
19,1,3,4,0,0,7,2,0.3641257631067116
23,0,3,1,3,236,10,3,0.969312457944115
27,0,7,1,1,208,6,2,0.9208056532812027
35,1,7,2,0,1,5,2,0.25456993055029564
36,0,3,1,2,64,7,2,0.8991258406437996
28,1,7,2,3,2,7,3,0.11192945168400854
32,1,1,2,0,131,7,2,0.8912968736067969
19,1,7,4,1,12,5,2,0.14617156669624295
25,0,7,1,2,150,6,2,0.9156461283811059
31,1,7,4,3,12,7,0,0.4825325906091463
35,1,7,0,0,11,7,3,0.8710531268981131
20,0,7,4,0,5,10,2,0.22719849020662616
30,0,7,2,3,55,8,3,0.46029035301680715
32,0,3,4,3,34,5,2,0.5045714971936305
33,0,3,1,2,154,14,2,0.9886589026314527
27,1,7,4,2,6,11,2,0.0952756906627491
35,0,7,3,2,0,7,2,0.08043270865844954
22,1,7,0,2,55,5,3,0.833687631116253
29,0,3,0,3,6,5,3,0.9428545134723437
34,1,7,1,3,9,12,2,0.9966525426416377
25,1,7,2,0,4,5,2,0.33118680806966755
21,0,7,4,3,1,7,2,0.09942441049554852
30,0,7,4,2,5,4,2,0.0952756906627491
30,1,7,2,1,6,9,3,0.0798347557977358
37,1,7,4,2,14,10,2,0.19173799367157632
25,0,3,4,3,214,5,3,0.7789593847065341
30,0,7,1,3,182,7,2,0.9993425269264039
23,0,7,4,3,4,8,2,0.13799151878469615
36,1,7,4,2,12,7,2,0.19173799367157632
35,1,7,1,1,35,8,2,0.605436254141061
19,1,7,4,2,21,10,3,0.13851507233090157
38,1,7,3,3,43,6,2,0.4736018134052763
21,0,3,1,3,190,5,3,0.9791158166332662
21,0,3,3,3,1,6,4,0.27300304093662764
19,0,3,1,1,36,11,3,0.9003195671632928
34,1,3,1,3,18,6,4,0.9312679796610085
30,0,7,3,2,18,5,2,0.2222124296375601
27,1,7,1,2,14,15,2,0.8580768738716429
20,1,7,1,1,177,9,0,0.9830153423251289
27,1,7,1,0,3,7,2,0.7295387493024799
22,1,7,3,2,103,10,2,0.33656839388704435
33,0,3,1,1,70,5,2,0.8654549724300595
35,0,3,4,3,60,2,2,0.6962953933214587
38,1,7,4,2,1,6,2,0.06770942671755258
34,1,7,3,2,12,7,2,0.2222124296375601
32,1,3,1,0,52,8,2,0.9720128867916068
38,1,7,4,2,4,7,2,0.0952756906627491
28,0,7,3,0,22,6,1,0.6832061899923186
22,1,3,1,0,39,8,2,0.9916784864130549
37,1,7,1,2,93,9,3,0.7915942782863314
31,1,1,1,0,206,6,3,0.9777258922143557
38,1,3,1,3,4,6,2,0.8574454432430869
26,1,3,1,0,7,7,2,0.9613654099685319
27,0,3,1,1,102,7,2,0.919498431206408
28,0,7,1,2,147,6,2,0.9156461283811059
23,1,3,3,1,5,5,3,0.14908784006285136
38,0,7,0,3,31,4,3,0.7862432938719417
29,1,3,2,2,207,4,2,0.9284127665194898
31,1,7,4,2,104,11,3,0.2220977665632517
25,1,3,4,3,4,9,2,0.31135061170657247
34,0,7,4,1,11,7,3,0.1039700280549616
27,0,7,1,0,82,7,2,0.8558226120892807
36,1,7,2,0,1,8,1,0.6809898249931606
20,0,7,1,2,41,5,2,0.8673392262823717
22,1,7,3,2,236,11,3,0.5178170227768881
33,1,7,1,2,27,11,2,0.7593810169389497
26,0,3,4,0,5,9,2,0.45364898003732856
27,0,7,1,3,9,6,3,0.686589351812313
19,0,7,4,3,78,10,2,0.2650325116032955
20,1,1,1,3,49,10,4,0.9346826720162051
27,1,3,2,1,2,11,3,0.1445629298150202
19,1,0,4,2,3,6,2,0.8664863400039071
36,0,3,4,3,14,6,3,0.4083874786832369
20,1,7,1,1,16,7,2,0.6948931752090076
37,0,0,4,2,4,5,3,0.4498592013197934
25,1,7,3,1,20,8,3,0.12261092824308445
27,1,7,1,3,16,5,1,0.8973252221907827
24,1,3,2,0,163,7,3,0.9159741097829787
19,0,7,1,0,13,6,1,0.9597148834409513
25,1,1,4,1,29,11,3,0.14315377952790126
23,0,7,4,2,84,4,2,0.19173799367157632
21,0,1,4,2,3,8,2,0.1316642413333047
22,1,7,4,3,212,7,3,0.5551131985354308
26,1,7,3,1,216,5,2,0.5128060745137323
32,0,7,3,3,0,5,3,0.08916853688468515
27,0,7,4,0,19,9,1,0.6416674610761121
38,0,7,2,0,25,6,3,0.4305408014633022
21,0,3,1,2,3,11,2,0.7982592700637847
22,0,3,1,3,82,11,2,0.9312679796610085
24,0,7,1,1,7,5,1,0.860302415900484
19,1,7,4,3,144,13,0,0.9312080909069541
26,1,3,2,2,9,5,2,0.5301832089223527
25,0,7,1,3,35,7,2,0.763712844466626
28,0,3,2,2,13,7,2,0.5301832089223527
32,0,7,4,0,12,4,3,0.3098071510462749
37,1,7,1,0,4,8,2,0.724904098869915
30,0,7,3,2,4,9,2,0.12109230354434995
38,0,0,4,2,10,8,1,0.48013135612314384
21,1,7,3,3,2,6,2,0.1262083708756705
24,1,3,4,0,189,6,2,0.956661630633907
31,1,7,3,2,28,6,2,0.23684998372404348
36,1,7,4,2,2,10,3,0.0469161421399008
24,0,7,2,2,49,12,2,0.45288159490426627
32,0,0,4,2,167,7,0,0.9903387805616702
32,1,7,0,2,4,5,2,0.7156715965761011
28,1,7,3,3,1,6,2,0.11735706466584259
21,1,7,0,0,10,4,2,0.940579001845366
32,0,7,2,1,2,6,2,0.08111926111917885
32,0,3,3,0,9,5,2,0.7098982590188593
30,0,7,4,3,9,5,2,0.2650325116032955
38,0,7,1,3,6,8,0,0.9254042625542553
34,1,7,2,2,0,12,3,0.076564665158111
35,0,7,4,3,14,5,1,0.493683853920291
22,0,7,4,2,22,11,2,0.19173799367157632
26,1,7,4,3,191,9,2,0.6480033370804856
32,0,7,4,3,40,10,2,0.4276053908218187
19,0,0,1,2,11,5,2,0.8196268062005243
23,1,7,4,2,6,7,2,0.0952756906627491
19,1,7,3,3,3,4,2,0.1262083708756705
23,1,7,0,3,12,10,1,0.936198904528452
32,0,7,4,2,0,5,3,0.0469161421399008
25,1,7,4,2,2,9,2,0.06770942671755258
37,0,7,4,1,41,7,2,0.2618059186482525
27,1,3,2,0,54,5,3,0.8156217177321252
30,1,3,4,2,10,11,1,0.6443309079785957
22,1,7,1,0,9,6,2,0.9320757521716394
34,0,7,4,0,106,5,1,0.8802506917099422
27,0,7,4,0,39,5,2,0.7602861820295751
38,1,7,3,2,56,5,3,0.3035174328942328
33,1,7,4,2,8,4,1,0.39077668936847837
31,0,7,2,2,19,6,3,0.21310624157706284
31,1,7,0,2,24,6,2,0.850075151553441
29,1,3,3,2,93,5,2,0.6088373822176605
28,0,7,4,3,11,8,3,0.19640828735719237
21,0,3,1,3,79,7,2,0.9012689558391219
25,0,7,1,2,3,12,2,0.4914074137621636
35,1,1,1,1,35,7,2,0.766316625798995
21,1,7,4,2,55,6,2,0.3295081344382887
22,0,7,2,2,47,9,1,0.6911867457157039
25,0,7,4,2,3,8,2,0.06770942671755258
29,0,3,1,3,10,6,1,0.9734299113446038
35,1,3,4,2,3,5,2,0.17020729105823318
36,0,7,4,3,3,10,3,0.09788092345453299
36,1,1,4,3,32,9,3,0.2603089198669121
32,0,0,0,3,54,8,2,0.9418175522861194
33,0,7,2,3,6,5,3,0.2916219333340934
24,0,7,1,2,28,7,1,0.8518353599797815
30,0,7,0,2,7,8,2,0.7811818727957353
30,1,7,1,3,2,4,1,0.8576150622686682
33,1,7,4,2,11,5,2,0.19173799367157632
29,0,7,1,1,2,9,2,0.3196253412018883
26,0,7,4,3,1,7,2,0.09942441049554852
30,1,3,1,2,190,5,2,0.9784964079389573
28,1,7,4,2,0,9,2,0.06770942671755258
22,1,7,3,3,10,4,0,0.7623960325576086
32,0,7,3,2,0,5,1,0.20440572047666947
35,0,7,3,0,11,5,3,0.3509002931633682
30,0,3,4,2,21,6,2,0.401193131209257
33,0,7,1,2,28,4,3,0.5903565139703284
36,0,3,4,3,1,8,3,0.17446634856967164
35,0,3,0,2,15,5,3,0.9156399207372427
26,0,3,4,1,10,9,2,0.32592173020100806
19,0,7,1,1,111,5,3,0.6487255309764702
20,0,3,3,2,2,7,2,0.19809839732023654
32,1,7,4,3,99,11,3,0.3026520943707574
38,1,7,4,3,2,11,2,0.09942441049554852
33,1,7,4,3,9,7,2,0.2650325116032955
22,0,7,4,3,24,11,2,0.2650325116032955
22,0,7,1,2,224,4,2,0.9156461283811059
19,1,7,0,2,25,4,3,0.7935189258569222
25,1,3,0,0,128,8,2,0.9930891831354749
38,0,7,4,2,15,7,2,0.19173799367157632
24,0,3,1,3,54,5,2,0.9497768130202219
29,0,3,4,1,25,6,2,0.32592173020100806
29,0,3,1,2,81,4,2,0.8991258406437996
32,1,7,4,3,31,6,2,0.2650325116032955
35,1,3,3,0,1,6,2,0.4283043545756642
37,0,3,3,2,70,3,2,0.6636638224310617
19,0,7,4,0,4,12,2,0.22719849020662616
38,0,7,1,0,5,6,3,0.8050246751025973
32,1,7,1,2,104,5,2,0.7906017768994027
32,0,7,4,2,9,4,3,0.13851507233090157
32,1,7,3,2,3,9,2,0.08043270865844954
24,0,1,3,2,75,7,2,0.29146336227934916
27,1,7,2,0,28,7,3,0.4305408014633022
26,0,3,1,1,6,7,2,0.812513978091017
28,0,7,3,1,2,6,2,0.059374787603645514
24,0,3,4,0,26,7,2,0.6516185144181187
31,1,7,2,2,30,8,2,0.2854919466483189
32,0,7,4,0,90,5,2,0.5404355427357926
36,0,7,1,2,6,12,2,0.5835077373094789
19,1,7,4,3,2,9,2,0.09942441049554852
23,0,7,4,0,5,8,3,0.16615587055551284
27,1,0,4,3,2,5,2,0.1371572630938399
24,1,7,3,3,7,7,3,0.22741615698116557
19,0,3,4,3,12,11,2,0.5045714971936305
26,1,7,4,2,20,7,2,0.19173799367157632
29,1,7,4,2,25,6,3,0.13851507233090157
23,0,7,1,3,80,9,2,0.763712844466626
31,0,7,3,2,214,4,3,0.4971266110620903
34,1,7,4,1,1,10,2,0.04980215760699774
36,0,0,4,1,5,10,2,0.09863214861827935
30,0,1,4,2,217,6,3,0.5416784790802114
26,0,0,4,1,1,4,2,0.0701700758807241
27,0,7,4,1,3,4,2,0.07063023635685803
29,0,3,4,2,24,6,3,0.3122936162960593
34,1,3,0,3,2,6,3,0.83474670301695
23,1,7,4,3,12,5,2,0.2650325116032955
20,0,7,1,3,73,6,2,0.763712844466626
26,1,7,3,2,10,10,2,0.23684998372404348
31,0,7,2,0,36,8,2,0.6979643237354605
33,1,7,4,3,2,8,3,0.06961888680922525
24,1,7,3,3,66,5,1,0.5400815343778694
26,1,7,1,0,9,12,3,0.8009267673563681
19,1,3,1,1,16,4,2,0.812513978091017
19,0,7,4,2,1,6,0,0.15811198635643248
37,0,7,4,2,24,5,2,0.19173799367157632
29,1,3,2,2,17,10,2,0.5301832089223527
32,1,7,3,2,11,7,1,0.43582792762497835
23,1,7,4,2,93,5,2,0.2963872599615633
29,1,3,1,3,126,5,2,0.985749072063653
22,0,3,1,0,12,7,3,0.9440269620834761
33,0,7,3,3,2,6,3,0.08916853688468515
23,1,7,4,2,46,8,3,0.24986498513370112
33,0,7,4,3,80,7,2,0.2650325116032955
24,1,7,1,1,76,6,2,0.605436254141061
34,1,7,3,0,7,7,3,0.3699824143744368
24,0,7,3,0,1,5,2,0.3608163653816645
27,0,7,4,3,63,10,3,0.19640828735719237
31,1,3,4,2,6,7,2,0.22924216265835395
36,0,7,4,3,29,7,3,0.19640828735719237
25,1,3,1,2,28,5,2,0.8991258406437996
24,0,1,3,2,1,11,2,0.11185316116514109
19,0,7,4,3,8,4,3,0.19640828735719237
37,0,3,1,2,3,7,2,0.9913120162034033
35,1,7,3,3,19,6,3,0.22741615698116557
38,1,7,1,2,3,6,2,0.4914074137621636
29,0,7,0,0,4,7,3,0.8264719736770685
37,1,7,3,3,33,4,2,0.3027921576658018
35,1,7,1,2,21,8,3,0.5903565139703284
29,0,7,3,3,40,5,3,0.3984755530825454
34,0,7,3,2,82,7,2,0.23684998372404348
19,1,7,4,3,4,6,2,0.13799151878469615
21,1,7,1,1,9,6,2,0.605436254141061
21,0,7,4,2,42,10,2,0.3295081344382887
33,1,7,3,2,26,5,3,0.16222822285069657
36,0,7,0,2,35,6,1,0.9061302530026976
32,0,7,4,0,16,4,2,0.3984089101362767
22,0,3,3,3,9,4,2,0.5508791173092622
25,1,3,2,3,205,9,3,0.8558188755821713
34,1,3,1,3,6,4,2,0.8020736064273536
22,1,7,4,2,0,7,1,0.16414413219555551
32,0,3,1,0,2,3,0,0.9779479640683052
23,0,7,4,2,135,8,2,0.5477271131353904
20,0,7,4,3,127,7,2,0.6480033370804856
36,0,3,4,0,25,7,2,0.6516185144181187
20,0,7,4,2,5,4,3,0.0666218676473796
35,0,7,4,3,6,7,2,0.2650325116032955
20,0,7,1,2,3,6,3,0.39572838841414987
27,0,7,3,3,1,7,2,0.1262083708756705
27,1,1,3,3,13,4,3,0.3152614529540416
20,0,1,2,0,1,9,3,0.249969389473328
31,0,7,4,3,73,5,2,0.2650325116032955
27,0,7,3,2,0,5,2,0.08043270865844954
34,0,7,3,3,58,6,0,0.8783608624938619
19,0,3,4,1,94,6,2,0.4619502733806263
21,0,7,4,1,1,5,2,0.04980215760699774
35,0,7,1,0,200,3,3,0.9788300770752189
27,0,7,4,2,31,4,0,0.6367165868276662
28,1,0,4,0,46,6,1,0.9770112369970195
20,1,7,1,0,32,6,3,0.9324549869845199
36,1,3,3,3,17,7,2,0.5712652677218227
27,0,1,4,3,5,8,2,0.18731670078115772
30,0,1,1,2,51,6,2,0.9039727348578495
19,1,7,4,3,215,10,3,0.5551131985354308
34,0,7,1,3,199,6,2,0.9607709898690453
22,1,3,4,3,5,3,2,0.504404716578526
21,1,7,3,2,72,8,3,0.16222822285069657
25,0,3,4,3,16,7,2,0.5045714971936305
36,0,7,4,2,6,4,3,0.13851507233090157
38,1,7,1,3,16,5,2,0.8275085311137813
30,1,7,2,3,4,5,3,0.15451505168633256
24,1,3,1,3,110,4,1,0.9776932656334155
19,1,1,4,3,4,10,2,0.18731670078115772
30,1,7,4,3,8,5,3,0.19640828735719237
21,1,7,4,0,5,10,3,0.31537304780738684
23,1,3,1,3,11,6,0,0.9901093908805345
19,0,3,1,1,11,3,2,0.9070268045696298
38,0,3,4,2,6,5,2,0.22924216265835395
30,0,7,3,3,4,8,2,0.17316731372060506
23,1,7,4,1,42,10,2,0.2618059186482525
33,1,0,4,1,1,6,1,0.1694722833168024
21,0,7,3,3,15,6,1,0.5605668379425852
21,0,3,4,2,6,9,2,0.401193131209257
27,1,7,0,2,2,6,3,0.5405621534074054
30,0,7,3,2,78,7,3,0.1737974195454624
26,0,7,1,3,7,7,3,0.7647948776221235
30,0,3,3,2,10,5,2,0.4671057291157117
21,1,7,0,2,12,5,2,0.7811818727957353
22,0,7,1,2,6,11,2,0.48556956474893215
22,0,3,4,2,55,5,2,0.5812360910981134
37,1,7,4,3,174,8,0,0.8264035455222379
27,0,7,4,2,18,6,2,0.19173799367157632
38,1,1,4,2,11,12,3,0.18798658651749098
22,1,3,1,0,40,6,3,0.9721758007870696
38,0,7,0,2,2,5,3,0.5405621534074054
25,0,7,1,0,10,10,2,0.8980685915132466
25,0,7,1,2,185,7,3,0.9161088369866378
35,0,3,2,3,182,11,3,0.8558188755821713
28,0,3,4,0,153,5,2,0.956661630633907
20,1,7,4,0,74,5,3,0.3098071510462749
27,0,1,1,0,42,12,2,0.9465408748726291
35,1,3,1,3,238,8,1,0.9921265945922813
32,0,3,0,2,38,4,2,0.9707388497978132
36,0,7,4,2,24,4,2,0.19173799367157632
23,1,3,1,3,111,6,2,0.9418926710645953
23,1,3,3,2,1,8,2,0.19809839732023654
38,0,7,4,2,5,6,2,0.0952756906627491
27,1,7,1,2,13,5,2,0.6801282715042763
27,1,7,1,2,5,7,2,0.5835077373094789
29,1,1,4,3,6,10,1,0.5840122727904536
35,0,3,1,3,27,9,2,0.9312679796610085
21,1,7,4,2,0,11,3,0.0469161421399008
30,1,7,4,2,21,8,2,0.19173799367157632
32,0,3,4,2,1,6,2,0.17020729105823318
21,0,1,4,3,15,9,2,0.3417643366081469
26,1,0,4,3,2,4,2,0.1371572630938399
36,1,3,1,3,9,8,2,0.9312679796610085
22,1,3,1,2,128,4,2,0.9684116697565233
28,1,7,4,3,177,11,2,0.6480033370804856
26,0,7,2,3,37,5,2,0.5571857181089149
29,0,3,1,0,7,4,1,0.9853551647471023
35,0,0,4,1,2,6,2,0.0701700758807241
22,1,7,3,3,63,6,3,0.22741615698116557
28,0,7,4,1,15,10,3,0.1039700280549616
31,0,7,4,0,1,6,1,0.3541026108170725
31,1,7,3,3,3,6,2,0.17316731372060506
24,1,3,4,0,11,6,1,0.8349149434898792
27,0,7,1,3,24,5,1,0.9284273735484669
19,0,7,4,2,219,8,2,0.5477271131353904
21,0,3,1,2,0,7,2,0.7318220303041513
26,0,3,1,2,6,5,3,0.6437322940927652
20,1,7,2,0,69,8,2,0.5272920785144884
34,1,3,1,3,83,5,3,0.8608637199543453
26,1,3,4,2,128,7,2,0.7737751171854721
24,1,7,1,2,155,9,2,0.9156461283811059
21,0,3,3,1,12,7,4,0.3874698353868201
26,1,1,4,3,37,11,2,0.518218012733308
36,0,3,1,1,13,6,3,0.7460218893498116
31,1,7,4,0,4,7,2,0.22719849020662616
35,1,3,1,3,25,7,2,0.9012689558391219
20,1,7,4,3,2,7,2,0.09942441049554852
21,1,7,4,2,4,6,3,0.0666218676473796
24,0,7,3,1,31,5,1,0.35794271339204065
26,1,7,1,0,58,11,2,0.9247957141388364
33,0,3,1,0,55,8,2,0.9916784864130549
19,1,7,4,2,234,11,2,0.5477271131353904
23,0,1,2,0,61,5,2,0.6162849212005244
32,1,7,3,1,2,7,3,0.04102839583287758
28,1,7,0,1,16,8,3,0.6358628537002284
31,0,3,4,1,81,6,2,0.32592173020100806
25,0,7,4,1,6,4,2,0.07063023635685803
19,1,7,3,2,35,5,3,0.16222822285069657
35,1,7,1,0,6,7,3,0.7261001124404789
35,0,0,4,2,2,3,2,0.19054774274976996
32,1,3,1,2,184,5,1,0.991938048094746
27,0,7,1,0,19,6,2,0.9981745030012211
20,0,7,3,2,2,6,3,0.05596671563142542
26,1,3,4,1,2,11,2,0.12894135123287565
28,0,0,0,1,223,6,2,0.9934071845833283
20,0,3,3,3,234,8,4,0.8622935166188029
34,1,3,0,2,20,4,2,0.9412241832652388
21,1,3,1,2,23,8,2,0.8991258406437996
25,0,7,1,0,62,6,2,0.8980685915132466
37,1,3,4,1,6,5,2,0.17671151935013055
25,1,7,3,1,0,11,2,0.06417089461205494
20,1,7,4,2,43,10,2,0.3295081344382887
30,0,3,1,2,58,5,2,0.9255987115866665
23,1,3,4,2,116,6,3,0.44640100707019204
24,0,3,0,3,7,5,3,0.9428545134723437
29,0,0,4,2,75,7,2,0.25460057342619274
21,1,3,4,1,75,10,2,0.32592173020100806
34,0,7,4,3,9,5,2,0.2650325116032955
37,0,3,1,2,45,8,2,0.9486266195930647
24,0,3,4,3,15,11,3,0.4083874786832369
35,1,7,1,3,51,4,2,0.8700600658627557
29,1,3,1,3,225,4,2,0.985749072063653
21,1,7,4,3,5,3,2,0.2649025725351694
38,1,3,2,2,5,5,3,0.2534792817345729
22,1,7,3,1,1,4,2,0.06417089461205494
36,0,7,4,2,2,7,2,0.06770942671755258
27,1,7,3,2,4,12,3,0.07915813821055251
25,1,7,4,2,4,5,2,0.0952756906627491
20,1,3,0,0,27,4,3,0.9501955158538048
33,1,7,3,3,174,3,2,0.8330838795114839
21,1,3,3,2,77,3,2,0.6449404763314385
33,1,7,0,1,6,10,3,0.551807574592414
33,0,3,3,2,38,8,2,0.6448731341144777
36,0,3,4,3,162,7,3,0.7789593847065341
33,1,1,4,2,1,6,2,0.09467131979796875
37,1,7,4,2,191,11,2,0.5477271131353904
19,1,7,4,2,34,11,2,0.19173799367157632
38,0,7,3,1,11,7,2,0.17093539450441786
19,1,7,0,2,1,10,2,0.5222114717787918
28,0,7,1,3,4,11,0,0.8463230138113601
26,1,3,1,2,90,4,3,0.9147312661538861
27,0,7,2,0,217,7,3,0.7942281729620151
21,0,7,1,1,0,5,2,0.3196253412018883
29,1,3,4,3,9,4,2,0.6962953933214587
32,0,7,4,2,1,8,3,0.0469161421399008
24,1,7,4,2,124,7,3,0.4508020768233382
21,0,3,4,3,0,7,2,0.23769177786383444
27,0,0,0,2,76,7,2,0.8371398449267301
24,0,1,4,3,55,11,2,0.518218012733308
33,0,7,4,1,25,4,2,0.14617156669624295
20,1,3,1,0,4,10,2,0.9169878669565338
20,0,7,4,1,3,9,2,0.04980215760699774
35,0,7,1,3,29,5,2,0.8275085311137813
22,1,7,4,0,6,10,2,0.4046333923668086
26,1,3,4,3,63,8,3,0.4083874786832369
27,0,7,1,0,19,5,2,0.8980685915132466
38,0,3,1,1,64,11,3,0.813427129999949
21,1,7,4,0,9,9,2,0.3984089101362767
20,1,3,1,0,7,5,2,0.943708776447091
32,0,7,4,2,6,5,0,0.4375877739029523
29,0,7,1,2,74,7,3,0.6814334044724342
35,0,3,1,2,43,6,1,0.9711305049130918
29,0,3,1,0,7,4,2,0.9613654099685319
19,0,3,4,2,5,6,2,0.22924216265835395
36,0,7,1,1,52,10,4,0.7606988015025506
32,0,7,4,1,0,4,3,0.034305763809608196
33,0,3,0,2,6,6,2,0.8766791669282257
22,0,3,1,1,210,4,2,0.9567554553875736
31,1,1,4,3,5,6,3,0.13511588793416768
26,1,7,1,2,83,5,3,0.5903565139703284
24,0,7,2,3,16,12,2,0.3778702566185759
28,1,7,1,2,1,7,3,0.39572838841414987
36,1,7,1,2,7,12,2,0.6801282715042763
28,1,7,4,2,3,5,3,0.0666218676473796
27,1,3,4,1,62,5,2,0.32592173020100806
36,1,0,1,3,29,6,2,0.9997069104083466
33,0,3,0,0,114,6,2,0.9803855611299861
37,0,7,4,1,95,7,2,0.23312411202830632
38,0,7,3,2,2,8,3,0.06050523749379667
38,0,7,3,2,56,15,3,0.5534062664840861
38,0,3,3,0,234,8,3,0.9513957064467727
28,1,7,4,1,11,6,2,0.14617156669624295
21,1,7,1,3,22,8,2,0.8275085311137813
22,0,3,0,3,2,10,3,0.7607917902753936
35,1,7,4,0,3,8,2,0.1685748023948792
28,0,0,1,2,1,6,2,0.48381336728040336
26,0,7,0,2,20,7,3,0.7935189258569222
23,0,7,1,2,39,6,3,0.7490938474639302
27,1,3,1,2,8,10,0,0.9394995925804336
25,0,0,4,3,10,5,1,0.9178337782703533
33,1,7,3,3,2,5,2,0.1262083708756705
19,0,7,4,2,5,12,2,0.0952756906627491
29,1,3,2,2,27,8,0,0.7447785811732787
32,1,7,4,2,0,7,2,0.06770942671755258
26,0,7,1,2,9,6,1,0.8518353599797815
34,0,3,4,0,5,4,2,0.45364898003732856
23,0,1,4,3,0,7,2,0.1371572630938399
26,0,7,4,3,10,5,2,0.2650325116032955
34,1,7,4,2,1,8,3,0.0469161421399008
27,0,7,4,1,14,5,3,0.1039700280549616
21,0,7,3,0,5,5,3,0.19353793162080746
26,1,3,1,2,77,7,2,0.8572483925689074
22,1,7,4,2,26,7,2,0.19173799367157632
30,0,7,4,3,2,8,3,0.06961888680922525
22,0,3,0,0,4,10,2,0.925902393442645
35,1,7,0,1,3,6,1,0.7720711115345714
34,0,7,1,2,11,6,1,0.8518353599797815
35,1,0,1,3,72,7,2,0.982130161943475
24,1,7,2,1,2,6,3,0.056457254344027985
36,1,3,4,2,152,6,3,0.6986399434487266
22,0,7,4,3,13,7,3,0.19640828735719237
29,1,3,4,3,23,11,2,0.5045714971936305
19,1,7,0,3,58,4,2,0.946965459240204
31,0,7,1,0,16,6,2,0.9532003153610481
26,0,1,4,2,2,8,2,0.09467131979796875
21,1,7,4,1,2,4,2,0.04980215760699774
38,0,7,2,2,9,7,2,0.2854919466483189
22,0,7,2,3,13,6,2,0.3778702566185759
36,0,7,4,2,2,5,3,0.0469161421399008
24,1,7,4,2,33,4,3,0.13851507233090157
27,1,7,0,3,3,4,2,0.725181404131303
32,1,7,1,3,11,10,3,0.686589351812313
30,1,3,3,1,93,6,2,0.529026089833733
30,0,0,3,3,167,4,2,0.7761787503465097
19,1,7,2,2,6,8,1,0.32414847693071075
22,1,1,0,2,18,11,2,0.8371398449267301
34,0,7,4,1,67,10,2,0.14617156669624295
37,0,1,4,2,35,3,2,0.43467741541079624
29,0,7,1,2,212,12,2,0.9415599656337198
20,0,7,1,2,114,5,2,0.8485770776686115
22,0,3,1,0,182,8,2,0.9921895725579197
29,1,7,1,1,10,4,2,0.6948931752090076
36,0,7,3,2,1,7,2,0.08677289082782383
25,1,7,4,1,12,4,1,0.3164268895622758
24,0,3,2,2,8,6,3,0.4333878058217357
32,1,0,4,2,2,12,3,0.06618596215903105
27,1,7,4,2,5,10,2,0.0952756906627491
38,0,3,1,0,65,8,2,0.9613654099685319
27,1,7,1,0,0,6,3,0.5519206815495701
37,1,3,3,2,8,5,3,0.3535476236897154
25,0,3,4,2,63,6,3,0.3122936162960593
34,1,7,4,0,164,5,2,0.77173761566687
29,0,3,1,2,7,10,3,0.8027703092123406
37,1,7,1,2,69,7,2,0.6801282715042763
31,1,7,4,3,0,12,2,0.09942441049554852
31,0,1,4,0,108,7,3,0.5343722918370036
23,1,7,4,1,9,7,2,0.14617156669624295
38,1,7,4,2,26,6,2,0.19173799367157632
22,0,7,4,2,10,4,2,0.19173799367157632
29,0,7,1,2,1,7,2,0.3942931793968014
34,1,3,4,2,13,6,1,0.6443309079785957
21,1,7,1,2,25,4,3,0.5903565139703284
36,0,0,4,2,26,11,2,0.25460057342619274
28,1,7,4,2,5,11,3,0.0666218676473796
37,0,7,1,3,2,9,2,0.5949360481755426
30,0,7,4,2,43,7,2,0.3295081344382887
19,1,3,0,2,171,11,3,0.9721358131834341
24,1,3,4,2,6,5,2,0.401193131209257
20,1,3,4,2,200,6,3,0.6986399434487266
29,0,7,4,2,0,10,3,0.0469161421399008
20,1,3,4,2,3,8,1,0.4457426162076737
37,0,7,1,1,12,4,2,0.7754944701035256
25,1,7,2,0,2,8,2,0.25456993055029564
38,0,1,0,0,5,7,1,0.9451304978019115
30,0,7,2,2,8,5,2,0.2854919466483189
36,0,3,4,3,45,7,3,0.5884860853416161
35,0,7,0,3,26,4,3,0.7862432938719417
26,1,3,4,2,89,6,3,0.44640100707019204
19,1,3,2,2,1,7,3,0.18973932874463328
35,0,7,1,0,1,3,3,0.7349465016371644
32,1,7,4,2,12,7,2,0.19173799367157632
20,0,1,4,2,6,5,2,0.25460057342619274
32,1,7,4,3,39,7,2,0.4276053908218187
30,1,7,3,1,10,10,0,0.3667593138036274
36,0,7,2,2,32,5,1,0.5193222190410408
26,1,1,4,3,48,3,2,0.7077199965752308
27,1,7,4,2,183,7,1,0.7660606225444355
25,0,7,2,3,11,5,2,0.3778702566185759
29,1,3,0,2,8,7,3,0.9156399207372427
28,0,7,4,2,3,6,2,0.0952756906627491
